id,amount_tsh,funder,gps_height,installer,longitude,latitude,basin,region,district_code,lga,population,scheme_management,extraction_type,management,payment_type,water_quality,quantity,source,waterpoint_type,operational_year,status_group
2766,18,876,651,1085,55489,1508,7,12,12,88,0,7,3,11,5,6,2,8,2,34,2
2767,34,729,1640,808,47744,36351,5,6,3,101,120,11,3,9,1,6,2,6,1,15,2
2770,25,292,352,390,35154,12708,6,11,4,122,552,12,15,7,1,6,1,7,4,22,0
2771,48,456,2042,568,34161,15753,6,3,7,34,100,7,3,7,2,6,0,6,1,45,2
2772,18,1196,1605,2116,27107,32117,0,18,2,109,0,7,9,7,6,7,0,7,6,32,2
2773,14,827,1611,390,37054,44989,5,0,2,0,100,7,14,7,5,6,1,3,2,9,0
2774,11,697,896,870,200,30603,3,5,4,32,812,7,8,7,2,6,1,7,4,9,0
2775,27,19,1129,390,4734,48873,3,4,4,6,197,7,8,7,3,6,2,7,4,20,0
2776,27,1196,1129,2116,18736,7719,1,10,4,100,197,11,3,8,6,6,1,8,1,20,2
2777,34,292,438,390,39958,11694,6,11,4,122,343,12,8,7,1,6,1,7,4,26,1
2778,34,114,1426,1956,22750,39020,0,17,6,64,466,9,8,11,2,6,0,7,4,13,2
2780,27,513,1279,603,13865,50358,4,13,7,67,426,7,9,7,2,6,1,7,6,23,2
2781,11,1271,195,1404,52880,18248,6,14,14,99,0,4,3,4,5,6,1,3,1,13,0
2783,34,1713,2280,1777,23377,6501,1,3,4,91,70,7,3,7,2,6,1,8,1,8,0
2784,34,841,1427,932,21508,57516,4,17,1,5,466,9,4,11,2,6,1,7,4,12,0
2785,27,971,1279,390,13914,51151,4,13,4,45,426,7,7,7,5,6,1,3,2,23,0
2787,27,337,1129,390,13890,37815,0,19,1,94,197,7,14,7,5,4,1,3,2,15,0
2788,27,1196,1129,2116,21801,14375,6,10,7,59,197,7,15,7,2,6,2,3,4,14,2
2790,34,1122,1426,390,17782,49519,4,17,2,58,466,9,8,11,3,6,3,7,4,13,0
2792,18,1196,1739,2116,27469,30588,0,18,2,109,0,7,14,7,6,7,4,3,1,9,2
2793,27,1196,1129,2116,27144,15972,6,10,7,59,197,8,3,10,2,6,3,6,1,14,2
2794,34,1122,1426,390,16559,45949,0,17,2,58,466,9,9,11,4,6,0,7,6,14,2
2795,27,456,1279,390,13205,57516,4,13,6,15,426,7,8,7,2,6,2,7,4,23,0
2799,43,1742,601,1474,46165,22462,8,11,5,72,45,7,3,7,2,6,2,6,1,39,2
2802,18,513,1715,645,22988,56554,4,9,1,118,296,12,0,4,6,6,1,7,4,25,0
2803,27,727,1129,807,10165,13681,2,10,6,62,197,7,8,7,2,4,2,7,4,18,0
2804,11,855,1455,1071,41489,48164,5,6,7,106,0,10,3,9,1,6,1,8,1,19,0
2805,48,261,1836,336,23657,5759,1,3,5,51,149,7,3,7,0,6,3,8,1,32,0
2806,34,1139,1091,1474,448,32149,3,5,3,31,110,7,3,7,1,6,1,6,1,40,2
2810,27,524,1279,645,15521,49277,4,13,4,45,426,7,8,7,2,6,1,7,4,23,0
2812,8,1273,1862,429,33797,46800,0,0,11,27,149,7,3,7,5,6,3,6,1,10,0
2813,34,1735,1819,390,6977,14888,3,15,2,113,343,7,3,7,2,6,1,6,1,30,2
2814,59,261,1408,336,33839,18931,6,3,1,24,0,7,3,7,0,6,1,8,1,33,0
2815,34,1122,1426,390,17746,48053,4,17,2,58,466,9,8,11,4,6,1,7,4,13,0
2816,34,1742,1893,390,25684,10348,6,3,4,91,50,8,3,10,1,6,1,6,1,42,0
2817,34,1408,1426,390,7903,46637,3,17,5,9,466,9,8,11,6,6,1,7,6,13,2
2818,27,261,1129,337,10200,13359,2,10,6,62,197,7,15,7,2,6,2,7,4,18,2
2819,18,396,440,505,56306,2487,7,12,4,116,552,10,14,7,5,6,1,3,1,40,1
2820,34,456,1426,571,21172,49425,4,17,6,64,466,9,8,11,0,6,1,7,4,13,0
2821,18,1273,252,1977,49646,23168,8,14,1,3,14,8,6,4,5,6,1,6,1,7,0
2822,27,456,1279,536,11858,50287,4,13,7,67,426,7,6,7,2,6,1,2,2,23,2
2823,27,1205,1798,1331,572,34833,3,5,2,28,561,11,9,7,2,6,1,8,5,25,0
2824,18,456,235,1378,51905,28330,5,20,3,80,60,7,0,7,1,4,2,7,4,7,0
2825,11,22,1241,728,36118,50608,0,0,6,50,247,7,3,7,3,6,0,6,1,14,2
2826,27,1866,1129,390,31059,27475,0,2,1,42,197,7,9,7,2,6,1,7,4,14,2
2827,48,1136,1605,390,4473,18965,3,15,3,92,0,7,9,7,2,6,0,3,6,33,2
2828,39,611,1304,1779,2192,40667,3,5,1,30,384,7,8,7,6,6,3,7,4,11,2
2829,34,149,1426,183,8832,43224,3,17,5,9,466,7,15,7,6,6,0,7,4,13,2
2830,14,807,230,423,56145,5060,7,7,10,47,0,7,3,7,2,6,1,6,1,15,1
2833,34,980,1691,390,517,32981,3,5,3,31,169,7,3,7,6,6,1,8,1,10,0
2834,27,1196,1129,2116,16409,9049,1,10,4,100,197,7,3,7,2,6,2,8,1,20,2
2835,27,1196,1129,2116,18499,10207,1,10,4,100,197,7,9,7,2,6,1,6,1,20,2
2836,23,0,143,1,54079,20771,8,1,2,20,197,9,14,11,5,6,1,3,1,9,0
2837,29,456,367,1474,33458,12230,6,11,3,35,296,12,15,7,2,6,2,7,4,23,2
2839,18,288,1640,1946,26737,31144,0,18,4,110,83,9,17,11,5,6,4,3,2,14,2
2842,18,1196,1720,2116,29372,32516,0,18,2,109,207,7,9,7,2,6,2,5,1,20,0
2844,11,971,1737,390,42811,50515,0,0,6,50,730,3,3,3,3,6,2,6,1,39,0
2845,34,1742,1730,390,24341,10838,6,3,4,91,24,8,3,10,3,6,1,6,1,25,0
2846,11,1866,1718,1970,31142,39715,0,8,3,63,0,7,14,7,2,6,1,3,2,7,2
2847,48,1370,1560,1518,35338,17188,6,3,7,34,197,7,3,7,2,6,1,8,1,11,0
2849,43,261,1980,390,29599,14637,6,3,2,79,50,7,15,7,0,6,1,1,4,18,0
2850,34,580,926,710,37371,22164,8,11,1,36,466,7,15,7,3,6,2,7,4,39,0
2851,48,1649,1374,1728,2503,27284,3,15,1,75,0,7,9,7,2,6,1,1,4,37,2
2853,27,456,1279,571,13205,57516,4,13,6,15,426,7,6,7,6,7,0,2,1,23,2
2856,27,1742,1129,1852,2067,51756,4,4,11,89,197,7,4,7,5,6,1,7,4,15,2
2857,34,1417,1426,390,12097,39188,0,17,3,25,466,12,8,11,6,6,2,7,4,13,0
2858,27,1680,1129,1750,8386,31268,3,19,4,123,197,7,0,7,2,6,2,7,4,21,0
2859,27,736,1129,816,19951,7371,1,10,3,46,197,7,3,7,2,6,1,8,1,15,0
2861,34,456,2224,390,37590,47019,5,0,2,0,149,7,3,7,3,6,1,8,1,40,0
2863,27,1830,1129,297,38164,26383,8,2,3,43,197,7,3,7,5,6,2,8,1,15,0
2864,48,456,1826,568,32841,16708,6,3,7,34,296,7,3,7,2,6,0,6,1,36,2
2865,29,992,1283,1031,16627,54528,4,9,3,82,343,7,3,7,6,6,1,2,1,6,0
2870,4,436,931,201,42722,42226,5,6,5,16,34,10,3,9,5,6,1,8,1,21,0
2871,27,1327,1129,1446,13167,31371,3,19,3,124,197,7,3,7,2,6,3,5,1,17,1
2872,5,1248,1739,390,44155,46578,5,6,4,73,100,7,3,7,2,6,1,8,1,20,0
2873,12,971,1239,390,34082,37304,0,8,1,2,23,7,3,7,2,6,1,8,1,22,0
2878,48,696,1595,797,771,34975,3,5,2,28,837,11,9,7,0,6,1,8,6,31,0
2879,34,1742,114,1868,56797,4092,7,12,1,77,296,7,6,7,1,6,1,3,2,34,0
2880,32,1233,1513,1855,24453,36498,0,18,1,23,231,7,4,7,2,4,1,3,4,7,0
2881,34,383,2087,1905,26095,7607,6,3,4,91,24,7,3,7,2,6,1,8,1,15,0
2883,71,471,1785,547,45312,49604,0,6,1,96,0,0,3,0,1,6,1,8,2,14,2
2885,43,261,1830,336,23747,5737,1,3,5,51,65,7,3,7,3,6,3,8,1,32,0
2886,25,580,565,710,40660,20942,8,11,1,36,80,12,14,6,6,6,1,3,1,37,2
2887,27,230,1129,1779,2907,52952,4,4,11,89,197,7,3,7,2,6,1,8,6,15,0
2888,27,727,1129,807,11911,10781,2,10,6,62,197,7,8,7,2,6,2,7,4,18,2
2889,18,154,178,256,56307,5044,7,7,16,47,384,12,4,7,6,6,1,3,4,9,0
2890,29,1063,343,298,40287,17718,6,11,3,35,538,8,3,7,2,6,2,6,1,10,0
2892,34,456,1310,390,49487,30572,5,20,1,52,0,7,3,7,2,6,1,8,1,48,0
2893,18,1866,1141,1701,21428,35690,0,18,1,23,238,8,14,10,5,6,1,3,2,15,0
2894,18,44,83,73,52349,23455,8,14,1,3,494,7,9,7,2,6,1,7,6,9,2
2895,27,505,1129,600,6805,55161,4,4,3,81,197,7,8,7,2,6,1,7,4,15,0
2896,34,977,1720,1159,29270,6871,1,3,4,91,34,7,3,7,2,6,2,8,1,20,2
2897,17,829,372,1558,53037,3904,7,7,14,98,120,3,9,3,2,6,3,5,1,7,2
2898,27,1621,1129,390,11599,9933,2,10,6,62,197,7,3,7,2,6,1,8,6,18,0
2900,27,261,1129,272,18829,6583,1,10,3,46,197,7,3,7,2,6,0,8,1,15,2
2901,14,1437,45,1617,53116,27930,5,20,5,95,60,4,9,4,2,6,2,7,6,7,2
2902,53,261,1629,336,31721,17530,6,3,1,24,458,7,3,7,0,6,0,8,1,37,2
2903,18,1271,167,409,52260,22415,8,14,2,29,7,4,7,4,6,6,1,6,1,9,0
2904,34,279,1269,390,25848,4615,1,3,5,51,0,7,3,7,0,6,1,8,1,23,0
2905,27,1579,1279,1644,10311,49713,4,13,5,102,426,7,13,7,2,4,1,3,4,23,0
2907,14,792,382,912,53407,3510,7,12,12,57,45,7,3,7,2,6,1,8,1,22,0
2908,18,971,1251,390,15555,53481,4,9,4,10,247,7,3,7,6,6,2,2,2,44,2
2909,23,859,416,955,50756,30661,5,20,2,44,384,7,3,7,2,6,2,6,2,8,0
2911,27,456,1129,534,33563,23657,6,2,4,11,197,7,14,7,6,6,0,3,1,20,2
2912,18,969,1354,1000,19135,53796,4,9,4,10,197,3,3,3,6,6,3,5,1,13,0
2913,34,1742,1771,390,24105,10938,6,3,4,91,75,8,3,10,3,6,0,6,6,42,2
2914,34,1122,1426,390,16255,48604,4,17,2,58,466,9,8,11,4,6,2,7,4,14,0
2915,11,1853,1377,1960,39057,52067,0,0,6,50,363,3,3,3,4,6,3,8,1,7,0
2916,34,456,1632,390,49501,31571,5,20,1,52,0,7,3,7,2,6,1,8,1,10,0
2917,12,1180,1531,1337,40428,48132,0,0,7,65,353,7,3,11,6,6,2,5,1,10,0
2918,34,1122,1427,390,21508,57516,4,17,1,5,466,9,9,11,6,6,1,7,6,14,2
2919,44,456,1432,390,1664,34525,3,5,2,28,466,11,3,9,0,6,1,6,1,11,0
2920,34,1634,1494,390,5083,15482,3,15,2,113,903,7,3,7,2,6,1,8,5,14,0
2921,18,608,64,748,57071,4268,7,12,1,77,384,7,14,7,5,6,1,3,2,14,2
2922,11,758,879,835,223,30338,3,5,4,32,847,2,9,1,2,6,0,2,2,37,2
2924,48,302,1020,423,46324,39127,5,6,2,84,80,10,3,9,1,6,2,8,1,7,0
2926,18,1273,169,275,50244,22956,8,14,1,3,120,8,6,4,5,6,1,6,1,14,0
2927,43,1545,1083,1673,30994,2755,7,16,2,111,426,7,4,7,3,6,3,6,4,25,0
2928,18,389,391,483,48705,780,7,12,17,87,55,7,9,7,2,4,0,7,6,44,2
2931,34,261,1877,337,27642,865,1,16,3,61,0,7,3,7,6,6,0,8,1,26,2
2933,11,428,146,523,55896,4274,7,7,10,47,338,7,4,7,5,4,1,3,4,9,0
2934,34,456,1871,390,48748,32846,5,20,1,52,0,7,3,7,2,6,1,8,1,46,0
2935,27,1508,1129,272,19336,6740,1,10,3,46,197,11,3,8,2,6,1,8,1,15,1
2936,34,1408,1426,390,8562,41801,3,17,5,9,466,9,8,11,6,6,1,7,4,13,0
2937,34,1644,1576,1722,27747,1186,1,16,3,61,253,7,3,7,6,6,1,8,1,10,0
2938,43,1196,1586,2116,26813,33777,0,18,2,109,296,7,8,7,3,6,2,7,4,42,0
2940,18,608,122,723,56568,5888,7,7,10,47,0,7,14,7,5,6,1,3,2,20,2
2942,11,855,1409,1071,41446,49466,0,6,7,106,0,10,3,9,1,6,1,8,1,8,0
2943,14,290,681,368,43763,24228,8,11,1,36,763,7,14,7,5,4,2,3,1,36,2
2944,27,1114,1129,390,2629,52619,4,4,11,89,197,7,3,7,2,6,1,8,6,15,0
2945,34,1417,1426,390,9936,38200,3,17,3,25,466,12,9,11,6,3,1,7,6,13,0
2946,11,935,2061,1007,30749,37475,0,8,3,63,183,7,13,7,2,6,1,3,4,22,0
2947,27,456,1129,270,16765,12679,6,10,2,60,197,7,3,11,0,6,2,6,1,18,0
2948,48,64,1932,97,34586,15732,6,3,7,34,29,7,3,7,0,6,1,8,1,8,0
2950,18,1271,61,1404,53118,17356,6,14,14,99,0,4,14,4,5,6,1,3,2,6,0
2951,34,22,871,390,7401,18035,2,15,2,113,149,7,3,7,2,6,2,6,1,9,0
2952,14,757,111,834,54045,20358,8,14,13,69,351,7,9,7,2,6,1,1,6,7,0
2953,27,727,1129,807,11096,12463,2,10,6,62,197,7,8,7,2,6,2,7,4,18,2
2954,27,214,1129,390,3883,55819,4,4,1,26,197,12,9,7,2,6,0,7,4,14,2
2955,43,261,1928,390,29258,14779,6,3,2,79,50,7,15,7,0,6,3,1,4,18,0
2956,48,1649,1431,1728,2976,26996,3,15,1,75,141,11,9,8,2,6,1,3,4,38,2
2957,34,456,1844,390,6149,16017,3,15,2,113,29,7,3,7,3,6,1,6,1,48,0
2958,34,1634,2169,1777,26499,7263,6,3,4,91,29,7,14,7,1,6,1,8,1,8,0
2960,27,1868,1129,312,12156,36554,3,19,1,94,197,7,9,7,2,6,1,7,6,17,2
2962,27,456,1129,272,13458,28198,3,19,3,124,197,7,7,7,2,6,2,3,1,17,2
2963,4,436,1314,201,43021,46529,5,6,5,16,85,10,3,9,5,6,1,8,1,21,0
2964,27,1196,1129,2116,16926,8070,1,10,4,100,197,7,3,7,2,6,2,8,1,20,0
2965,12,1452,983,1555,47183,37691,5,6,3,101,207,11,14,4,5,4,2,3,2,10,2
2967,25,456,1327,571,22177,55348,4,9,2,103,197,9,7,11,2,4,2,3,2,48,2
2968,23,1866,372,1474,50720,28641,5,20,2,44,75,7,3,7,2,6,3,6,1,53,0
2969,18,28,1508,68,31464,31920,0,8,2,17,834,7,14,7,5,6,2,5,1,13,2
2970,48,174,1497,197,24550,5214,1,3,5,51,53,4,3,4,2,6,1,8,1,36,0
2971,34,292,454,390,38829,10690,6,11,4,122,197,12,15,7,1,6,1,7,4,23,0
2972,48,1136,1697,390,4649,18629,2,15,3,92,0,7,9,7,2,7,1,3,6,31,2
2973,27,524,1279,645,14559,51075,4,13,4,45,426,7,8,7,2,6,1,7,4,23,0
2974,18,456,532,571,47635,4906,7,7,13,49,247,7,8,7,6,6,1,7,4,30,0
2975,18,1196,1553,2116,29431,31917,0,18,2,109,222,7,9,7,2,6,2,5,1,20,0
2976,27,279,1129,360,2291,51105,4,4,11,89,197,9,8,11,2,6,1,7,4,15,0
2977,34,345,1387,390,20958,49236,4,17,1,5,466,9,8,11,2,6,1,7,4,23,1
2979,14,418,349,496,53682,1470,7,12,12,57,0,7,9,7,6,6,0,7,6,39,2
2980,27,456,1129,390,5913,55769,4,4,2,7,197,7,15,7,2,0,1,7,4,18,1
2982,27,727,1129,807,11059,11167,2,10,6,62,197,7,8,7,3,6,2,7,4,18,2
2983,27,1621,1129,390,11691,10128,2,10,6,62,197,7,3,7,2,6,1,8,6,18,0
2984,14,324,224,1977,49585,23195,8,14,1,3,50,8,6,10,5,6,1,6,1,7,2
2985,29,261,499,337,45678,1529,7,16,1,120,0,7,15,7,1,6,1,3,4,34,2
2987,27,1843,1129,2007,10429,29038,3,19,6,115,197,7,9,7,2,6,0,3,4,19,2
2989,43,261,1499,336,31612,18224,6,3,1,24,0,7,3,7,1,6,1,8,1,35,0
2990,27,624,1279,736,13205,57516,4,13,6,15,426,7,0,7,1,6,2,3,4,23,0
2991,8,983,1608,1164,32141,40856,0,0,11,27,296,7,3,7,5,6,3,6,1,28,0
2992,11,1800,1110,1256,36026,49605,0,0,6,50,623,7,3,3,3,6,2,6,1,7,0
2993,18,41,359,423,52250,20009,8,14,12,39,466,4,8,4,2,6,0,3,4,21,2
2994,34,1522,1567,1590,26637,31644,0,18,4,110,86,9,0,11,2,6,1,3,4,12,0
2995,34,1742,1671,390,24625,11251,6,3,4,91,65,8,3,10,1,6,1,6,1,42,0
2996,27,524,1279,2079,14931,50130,4,13,4,45,426,7,15,7,2,6,1,7,4,23,0
2997,11,985,746,390,54652,31881,5,20,8,68,0,7,14,7,5,4,1,7,6,8,0
2998,27,524,1279,645,14254,49309,4,13,4,45,426,7,15,7,2,6,1,7,4,23,0
3001,18,971,1158,690,28360,26613,0,18,3,56,247,7,7,4,6,6,1,3,4,25,0
3002,5,456,1714,270,45732,46172,5,6,4,73,0,8,3,10,2,6,2,8,1,62,2
3004,27,194,1129,282,36700,25111,8,2,3,43,197,7,3,7,0,6,0,8,2,15,2
3005,39,1644,1448,353,3619,44102,3,5,1,30,227,7,4,7,6,6,1,3,4,8,2
3006,27,1800,1129,1898,3656,51970,4,4,11,89,197,7,3,7,1,6,1,8,1,15,1
3007,18,390,61,509,57179,4129,7,12,1,77,296,12,9,7,6,6,2,7,6,37,2
3008,5,456,1211,390,44297,44816,5,6,4,73,50,7,3,7,6,6,2,8,6,48,0
3010,34,1634,815,1713,47877,37444,5,6,3,101,120,11,3,7,1,6,1,6,1,8,1
3011,38,588,884,390,369,31036,3,5,3,31,227,9,3,7,1,6,1,6,2,10,0
3012,34,288,1563,1946,25436,31670,0,18,4,110,139,9,8,11,2,6,3,7,4,17,0
3013,4,179,1408,390,43327,47005,5,6,4,73,14,10,3,9,5,6,1,6,1,12,0
3014,34,1196,39,2116,56935,17757,6,14,6,53,239,7,0,7,2,6,2,3,4,10,0
3015,59,261,1308,336,33338,19067,6,3,1,24,0,7,3,7,0,6,1,8,1,28,0
3016,59,1196,40,2116,56782,17368,6,14,15,53,399,7,9,7,2,6,1,7,6,10,2
3017,27,1868,1129,2044,15586,33612,0,19,2,19,197,11,8,7,2,4,2,7,4,19,0
3019,14,1866,666,1275,55417,1978,7,12,12,88,0,7,14,7,4,6,1,3,2,7,2
3020,11,588,942,678,47602,36479,5,6,3,101,207,11,3,9,5,6,2,8,1,7,0
3021,34,1323,1924,10,26809,10443,6,3,4,91,75,8,3,10,1,6,1,8,1,8,0
3023,18,390,444,508,51049,4466,7,7,3,85,253,7,9,7,2,4,2,7,6,34,2
3025,14,666,1561,390,38378,43899,5,0,2,0,149,3,3,3,6,6,1,8,1,22,0
3026,27,302,1129,425,17936,28480,0,19,3,124,197,7,9,7,2,3,2,7,6,17,2
3028,23,0,157,1,54559,22766,8,1,1,38,253,7,14,7,5,6,2,6,1,9,0
3029,43,456,286,390,51576,29422,5,20,3,80,0,7,3,7,2,6,3,8,1,19,0
3030,27,136,1129,146,35812,25616,8,2,4,11,197,7,17,7,2,6,2,7,4,20,0
3031,18,1876,1535,1580,23942,33886,0,18,1,23,517,3,14,3,5,6,1,3,2,9,0
3032,27,1730,1129,1847,7018,54428,4,4,3,81,197,7,6,7,2,6,1,8,1,15,0
3033,34,1408,1426,390,7758,46675,3,17,5,9,466,9,9,11,6,6,1,7,6,13,2
3034,27,1830,1129,568,35960,22625,6,2,1,76,197,7,8,7,2,6,1,7,4,14,0
3035,34,288,1635,1946,26715,31239,0,18,4,110,148,9,4,11,1,4,1,3,4,8,0
3036,18,395,616,487,47276,5972,7,7,13,49,247,7,9,7,6,6,0,7,6,41,2
3037,27,261,1129,390,2572,50743,4,4,11,89,197,7,8,7,2,6,1,7,4,15,0
3038,25,1136,561,1296,41708,22435,8,11,1,36,149,7,9,7,2,4,2,7,4,41,2
3039,27,838,1129,297,39569,24607,8,2,3,43,197,7,3,7,0,6,0,8,1,15,2
3041,34,1417,1426,390,10074,36815,3,17,3,25,466,12,8,11,6,6,2,7,4,13,2
3042,27,456,1129,390,4070,55680,4,4,1,26,197,7,3,7,2,6,0,8,1,14,2
3043,11,194,211,275,50169,22988,8,14,1,3,40,8,6,10,5,6,1,6,1,14,0
3044,27,524,1279,645,15409,50847,4,13,4,45,426,7,15,7,2,6,1,7,4,23,0
3045,23,0,126,1,54690,21847,8,1,2,20,197,4,14,4,5,5,1,3,1,9,0
3046,34,456,347,390,35405,12692,6,11,4,122,247,12,8,7,2,6,1,7,4,10,0
3048,5,456,978,390,44160,44354,5,6,4,73,159,7,3,7,6,6,2,8,6,47,1
3049,12,28,1744,68,31357,35270,0,8,2,17,232,7,3,7,2,6,2,8,1,15,0
3050,27,1196,1129,2116,16244,10183,1,10,4,100,197,7,3,7,2,6,2,8,1,20,1
3051,53,261,969,336,30588,18509,6,3,1,24,0,7,3,7,0,6,0,8,1,28,2
3052,59,302,955,423,45760,39656,5,6,2,84,70,10,3,9,1,6,2,8,1,12,0
3053,43,456,352,390,50843,28624,5,20,3,80,680,7,3,7,2,6,1,7,1,9,0
3054,8,436,1679,201,42525,47775,5,6,5,16,24,10,3,9,5,6,1,8,1,21,0
3055,44,432,1033,390,30787,3045,7,16,2,111,426,7,3,7,2,6,0,6,1,10,2
3056,27,1592,1129,1060,10930,30825,3,19,6,115,197,7,9,7,2,6,0,8,1,19,2
3057,34,212,364,293,41345,18677,6,11,1,36,120,7,3,11,3,6,1,6,1,6,0
3058,43,1196,1593,2116,27048,33900,0,18,2,109,227,7,8,7,3,6,2,7,4,32,0
3059,27,1866,1129,1507,38819,25812,8,2,3,43,197,7,14,7,5,4,2,3,2,15,0
3061,34,1270,2248,1905,24856,6752,1,3,4,91,50,7,3,7,2,6,1,8,1,9,0
3062,68,979,1595,1161,30203,5764,1,16,2,111,730,7,14,7,0,6,1,6,1,23,1
3063,14,1107,1910,1247,29982,47291,0,0,5,90,399,7,3,7,2,6,2,8,1,48,2
3065,27,456,1129,390,16293,33220,0,19,2,19,197,11,3,7,2,6,2,0,2,19,2
3067,43,261,1923,336,23740,5689,1,3,5,51,80,7,3,7,0,6,0,8,1,32,2
3068,4,436,1736,201,43363,47883,5,6,5,16,34,10,3,9,5,6,1,8,1,13,0
3069,27,1771,1279,1878,12379,50105,4,13,7,67,426,3,8,3,2,6,3,7,4,23,0
3070,25,1740,339,1474,48805,22313,8,11,2,71,60,7,14,7,2,7,0,3,1,52,2
3071,32,181,1273,203,24654,37543,0,18,1,23,598,3,3,3,2,6,3,5,1,12,1
3072,27,1196,1129,2116,17480,9496,1,10,4,100,197,7,3,7,6,6,1,8,1,20,0
3073,34,456,1436,390,49396,33368,5,20,1,52,0,7,15,7,2,6,1,7,4,7,0
3074,18,0,69,1,55149,21234,8,1,2,20,120,4,14,4,5,6,1,3,1,9,0
3075,25,446,1173,561,41038,25981,8,11,1,36,80,7,3,7,2,6,1,8,1,46,2
3076,50,228,1421,390,26360,14415,6,3,2,79,50,7,3,7,0,6,3,8,1,18,0
3077,34,1323,1958,10,26053,9864,6,3,4,91,75,8,3,10,1,6,1,8,1,8,0
3078,27,513,1279,390,16543,51246,4,13,2,45,426,12,8,7,2,6,1,7,4,23,1
3079,43,22,1631,390,28604,12770,6,3,4,91,50,10,3,9,3,6,1,8,1,9,0
3080,25,456,283,390,51295,28361,5,20,3,80,34,7,0,7,1,6,2,7,4,15,0
3081,34,1866,1426,1956,9747,40696,4,17,3,25,466,12,3,6,6,7,4,8,6,14,2
3082,25,261,530,337,25783,431,1,16,3,61,60,7,3,7,1,6,1,8,1,30,0
3083,27,136,1129,146,33112,22905,6,2,4,11,197,7,7,7,6,6,0,3,2,20,2
3084,18,174,324,197,50149,5143,7,7,13,49,155,7,7,3,6,5,1,3,1,44,0
3085,34,1122,1426,390,20308,48768,4,17,2,58,466,9,15,11,4,6,1,7,4,14,0
3086,71,707,1683,876,45610,49545,0,6,1,96,0,0,3,0,1,6,2,8,1,10,0
3087,11,1050,905,1055,43521,43251,5,6,6,16,16,11,3,8,5,6,2,8,1,11,0
3090,44,261,1056,390,31561,1710,7,16,2,111,426,7,3,7,3,6,0,6,1,44,2
3091,25,1866,681,1816,41409,25751,8,11,1,36,393,7,3,7,2,6,1,5,1,7,0
3092,34,1585,295,1598,38191,16341,6,11,3,35,247,12,15,7,1,6,2,7,4,14,0
3093,39,1645,1375,1728,4023,46520,3,5,1,30,343,7,4,7,6,6,2,3,4,12,2
3094,5,456,1681,390,44454,45589,5,6,4,73,100,7,3,7,6,6,1,8,1,10,0
3095,34,456,1492,390,49248,31338,5,20,1,52,0,7,3,7,2,6,1,8,1,39,0
3096,34,456,1426,571,21169,47548,0,17,6,64,466,9,15,11,2,6,2,7,4,13,2
3097,18,1196,1610,2116,27348,32014,0,18,2,109,0,7,9,7,6,7,0,7,6,42,2
3098,18,1196,1430,2116,23871,30087,0,18,2,109,159,7,9,7,2,6,2,5,1,9,0
3099,11,1805,58,390,51069,17336,6,14,14,99,0,7,7,7,5,6,1,3,1,14,0
3100,14,456,1053,390,39327,41555,5,0,2,0,296,7,3,7,6,6,2,8,1,44,0
3101,11,855,1457,1071,41493,48079,5,6,7,106,0,10,3,9,1,6,1,8,1,19,0
3103,34,292,330,390,37994,15809,6,11,3,122,0,12,15,7,1,6,2,7,4,26,0
3104,18,0,215,1,54059,22041,8,1,1,38,214,7,14,7,2,6,0,6,1,32,2
3107,43,727,1751,297,22091,7370,1,3,3,55,35,7,3,7,0,6,1,8,1,14,0
3109,34,1417,1426,1956,22527,38538,0,17,6,64,466,9,8,11,2,6,0,7,4,13,2
3110,27,456,1129,390,4259,55341,4,4,1,26,197,7,3,7,2,6,0,8,1,14,2
3111,18,389,415,483,51159,1406,7,12,17,87,86,7,8,7,5,4,3,7,4,44,0
3112,34,261,1918,337,27793,843,1,16,3,61,36,7,3,7,6,6,0,8,1,26,2
3113,34,1122,1426,390,16121,48520,4,17,2,58,466,9,15,11,4,6,1,3,4,14,2
3114,27,1196,1129,2116,22756,13993,6,10,7,59,197,10,3,9,2,0,3,6,1,14,0
3115,34,1525,526,390,44347,21220,8,11,6,83,90,7,15,7,2,4,2,7,4,10,0
3116,25,513,1562,603,24441,54922,4,9,2,103,384,2,8,11,6,4,1,7,4,26,0
3117,27,1196,1129,2116,18608,9724,1,10,4,100,197,11,3,8,6,6,1,6,1,20,2
3118,34,1139,1118,390,846,31106,3,5,3,31,384,9,3,7,6,6,1,6,1,38,2
3119,27,1196,1129,2116,22425,14494,6,10,7,59,197,10,15,9,2,4,1,3,4,14,2
3120,29,456,1464,571,20245,54334,4,9,3,82,343,7,3,7,6,6,1,2,2,46,2
3122,27,261,1129,272,18097,6882,1,10,3,46,197,7,3,7,2,6,0,8,1,15,2
3123,23,971,1271,645,20072,56272,4,9,6,97,120,7,14,7,2,6,1,2,1,38,2
3124,4,436,1018,201,43332,43729,5,6,5,16,24,10,3,9,5,6,1,8,1,21,0
3125,73,1742,1105,390,30479,5417,1,16,2,111,426,7,3,7,0,6,1,6,1,48,0
3126,27,1196,1129,2116,18871,13247,6,10,7,59,197,8,3,10,1,6,2,6,1,14,0
3127,27,727,1129,807,10361,13018,2,10,6,62,197,7,8,7,2,6,3,7,4,18,2
3128,27,924,1129,390,11091,10036,2,10,6,62,197,7,4,7,3,6,2,7,4,18,0
3129,12,1180,1618,1335,39271,48702,0,0,7,65,90,8,14,10,6,6,2,3,1,10,0
